CustomerID,Recency,Frequency,MonetaryValue,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,RFM_Segment
15348.0,72,9,158.04,2,1,1,211,Lost
15349.0,158,71,463.90999999999997,1,3,2,132,At Risk
15350.0,373,5,115.65,1,1,1,111,Lost
15351.0,12,219,1934.66,4,4,4,444,Champions
15353.0,255,61,770.12,1,3,3,133,At Risk
15355.0,29,14,277.05,3,1,1,311,Need Attention
15356.0,31,499,2718.03,3,4,4,344,Loyal Customers
15358.0,5,551,8347.2,4,4,4,444,Champions
15360.0,40,13,427.93,3,1,2,312,Need Attention
15361.0,362,7,418.92,1,1,2,112,Lost
15363.0,373,16,326.0,1,1,2,112,Lost
15364.0,96,29,913.19,2,2,3,223,Hibernating
15365.0,26,114,2314.32,3,4,4,344,Loyal Customers
15366.0,75,44,602.51,2,3,2,232,At Risk
15367.0,57,95,1877.59,2,3,4,234,At Risk
15368.0,21,4,446.94000000000005,3,1,2,312,Need Attention
15370.0,41,94,2386.05,3,3,4,334,Promising
15372.0,137,27,2007.3999999999999,2,2,4,224,Can't Lose Them
15373.0,8,132,2415.91,4,4,4,444,Champions
15374.0,129,3,168.0,2,1,1,211,Lost
15376.0,40,116,1221.56,3,4,3,343,Loyal Customers
15379.0,169,194,3703.29,1,4,4,144,At Risk
15380.0,9,36,1690.2600000000002,4,2,4,424,Potential Loyalists
15381.0,214,8,596.85,1,1,2,112,Lost
15382.0,15,302,5955.71,4,4,4,444,Champions
15384.0,170,41,642.41,1,3,2,132,At Risk
15385.0,40,12,316.88,3,1,2,312,Need Attention
15386.0,186,31,394.14,1,2,2,122,Lost
15388.0,270,10,140.54,1,1,1,111,Lost
15389.0,172,1,500.0,1,1,2,112,Lost
15392.0,5,84,1535.53,4,3,3,433,Potential Loyalists
15393.0,16,12,231.86,4,1,1,411,New Customers
15394.0,10,85,2183.54,4,3,4,434,Potential Loyalists
15395.0,326,7,107.45,1,1,1,111,Lost
15396.0,113,14,288.18,2,1,1,211,Lost
15397.0,290,6,94.0,1,1,1,111,Lost
15398.0,16,73,1345.53,4,3,3,433,Potential Loyalists
15399.0,1,50,815.77,4,3,3,433,Potential Loyalists
15400.0,92,12,716.2,2,1,3,213,Hibernating
15402.0,149,42,626.77,1,3,2,132,At Risk
15405.0,189,8,349.1,1,1,2,112,Lost
15406.0,31,53,510.71000000000004,3,3,2,332,Need Attention
15407.0,34,148,1046.74,3,4,3,343,Loyal Customers
15408.0,264,34,267.18,1,2,1,121,Lost
15410.0,84,122,3450.84,2,4,4,244,At Risk
15411.0,26,98,1348.93,3,3,3,333,Promising
15412.0,171,10,190.53,1,1,1,111,Lost
15414.0,10,39,774.9000000000001,4,2,3,423,Potential Loyalists
15415.0,313,47,559.61,1,3,2,132,At Risk
15416.0,65,192,3984.32,2,4,4,244,At Risk
15417.0,85,28,508.8,2,2,2,222,Lost
15419.0,25,8,135.86,3,1,1,311,Need Attention
15421.0,59,53,950.36,2,3,3,233,At Risk
15422.0,323,6,97.7,1,1,1,111,Lost
15423.0,38,2,43.5,3,1,1,311,Need Attention
15424.0,254,17,383.34,1,2,2,122,Lost
15426.0,19,275,1404.07,3,4,3,343,Loyal Customers
15427.0,33,292,1430.54,3,4,3,343,Loyal Customers
15428.0,15,6,93.78,4,1,1,411,New Customers
15429.0,27,82,397.35,3,3,2,332,Need Attention
15432.0,23,10,171.19,3,1,1,311,Need Attention
15433.0,214,41,533.3,1,3,2,132,At Risk
15434.0,8,55,1041.48,4,3,3,433,Potential Loyalists
15435.0,22,29,149.29,3,2,1,321,Need Attention
15436.0,12,291,1067.75,4,4,3,443,Loyal Customers
15437.0,262,45,200.16,1,3,1,131,At Risk
15438.0,131,25,156.57999999999998,2,2,1,221,Lost
15440.0,55,62,383.68,2,3,2,232,At Risk
15442.0,249,2,594.0,1,1,2,112,Lost
15443.0,2,372,3213.59,4,4,4,444,Champions
15444.0,9,214,1411.21,4,4,3,443,Loyal Customers
15445.0,264,5,113.5,1,1,1,111,Lost
15447.0,331,9,155.17,1,1,1,111,Lost
15448.0,313,28,494.64,1,2,2,122,Lost
15449.0,26,60,974.52,3,3,3,333,Promising
15450.0,30,30,429.84,3,2,2,322,Need Attention
15452.0,30,56,528.48,3,3,2,332,Need Attention
15453.0,2,279,1371.77,4,4,3,443,Loyal Customers
15454.0,362,25,179.1,1,2,1,121,Lost
15456.0,283,58,434.59000000000003,1,3,2,132,At Risk
15457.0,262,58,237.07,1,3,1,131,At Risk
15458.0,25,7,161.64,3,1,1,311,Need Attention
15460.0,354,56,214.26,1,3,1,131,At Risk
15462.0,94,11,234.6,2,1,1,211,Lost
15463.0,29,7,126.14,3,1,1,311,Need Attention
15464.0,338,155,1044.65,1,4,3,143,At Risk
15465.0,20,97,7354.62,3,3,4,334,Promising
15466.0,85,57,334.53,2,3,2,232,At Risk
15467.0,9,52,524.88,4,3,2,432,Potential Loyalists
15468.0,51,24,467.51,3,2,2,322,Need Attention
15469.0,50,24,538.55,3,2,2,322,Need Attention
15471.0,2,73,454.48,4,3,2,432,Potential Loyalists
15472.0,113,76,371.56,2,3,2,232,At Risk
15473.0,14,11,1771.2,4,1,4,414,New Customers
15475.0,77,29,454.10999999999996,2,2,2,222,Lost
15478.0,40,44,1399.92,3,3,3,333,Promising
15480.0,116,45,905.5,2,3,3,233,At Risk
15482.0,16,97,10879.76,4,3,4,434,Potential Loyalists
15483.0,161,84,225.26,1,3,1,131,At Risk
15484.0,1,187,3590.41,4,4,4,444,Champions
15485.0,30,85,2564.5,3,3,4,334,Promising
15488.0,93,2,91.32000000000001,2,1,1,211,Lost
15489.0,23,50,1134.28,3,3,3,333,Promising
15491.0,95,154,3100.09,2,4,4,244,At Risk
15492.0,28,35,659.4599999999999,3,2,2,322,Need Attention
15493.0,33,289,1953.41,3,4,4,344,Loyal Customers
15494.0,21,122,1280.58,3,4,3,343,Loyal Customers
15497.0,18,15,1262.2,4,1,3,413,New Customers
15498.0,3,512,13316.4,4,4,4,444,Champions
15500.0,8,68,1131.56,4,3,3,433,Potential Loyalists
15502.0,16,213,10384.93,4,4,4,444,Champions
15503.0,363,66,141.04,1,3,1,131,At Risk
15504.0,81,13,52.83,2,1,1,211,Lost
15505.0,53,97,3610.96,2,3,4,234,At Risk
15506.0,23,161,972.08,3,4,3,343,Loyal Customers
15507.0,172,45,475.86,1,3,2,132,At Risk
15508.0,189,92,1000.27,1,3,3,133,At Risk
15510.0,331,1,250.0,1,1,1,111,Lost
15511.0,12,158,900.53,4,4,3,443,Loyal Customers
15512.0,156,7,121.0,1,1,1,111,Lost
15513.0,33,308,14758.220000000001,3,4,4,344,Loyal Customers
15514.0,12,166,4023.7200000000003,4,4,4,444,Champions
15516.0,45,15,62.43,3,1,1,311,Need Attention
15517.0,233,27,267.03,1,2,1,121,Lost
15518.0,64,210,1921.55,2,4,4,244,At Risk
15520.0,2,18,343.5,4,2,2,422,Potential Loyalists
15521.0,40,185,3000.2,3,4,4,344,Loyal Customers
15522.0,33,56,397.99,3,3,2,332,Need Attention
15523.0,84,10,412.01000000000005,2,1,2,212,Lost
15524.0,25,1,440.0,3,1,2,312,Need Attention
15525.0,2,156,734.37,4,4,3,443,Loyal Customers
15526.0,33,4,148.44,3,1,1,311,Need Attention
15527.0,19,162,2428.53,3,4,4,344,Loyal Customers
15528.0,254,26,229.33,1,2,1,121,Lost
15529.0,23,662,3962.6,3,4,4,344,Loyal Customers
15530.0,22,107,1497.31,3,4,3,343,Loyal Customers
15531.0,8,219,1972.39,4,4,4,444,Champions
15532.0,25,251,1564.73,3,4,3,343,Loyal Customers
15533.0,19,83,807.57,3,3,3,333,Promising
15535.0,173,72,502.9,1,3,2,132,At Risk
15537.0,163,24,110.92,1,2,1,121,Lost
15539.0,7,41,538.46,4,3,2,432,Potential Loyalists
15540.0,11,15,213.3,4,1,1,411,New Customers
15541.0,114,29,85.13000000000001,2,2,1,221,Lost
15543.0,288,28,127.86,1,2,1,121,Lost
15544.0,9,259,3546.71,4,4,4,444,Champions
15545.0,54,80,288.96999999999997,2,3,1,231,At Risk
15547.0,7,695,4910.6,4,4,4,444,Champions
15549.0,77,114,1681.46,2,4,4,244,At Risk
15550.0,4,61,575.63,4,3,2,432,Potential Loyalists
15551.0,37,29,436.06,3,2,2,322,Need Attention
15552.0,217,17,90.12,1,2,1,121,Lost
15553.0,60,55,428.93,2,3,2,232,At Risk
15554.0,278,14,217.2,1,1,1,111,Lost
15555.0,12,887,4794.86,4,4,4,444,Champions
15556.0,24,31,279.77,3,2,1,321,Need Attention
15557.0,29,19,468.91,3,2,2,322,Need Attention
15561.0,12,27,800.59,4,2,3,423,Potential Loyalists
15562.0,352,1,134.55,1,1,1,111,Lost
15563.0,22,113,1400.44,3,4,3,343,Loyal Customers
15565.0,50,8,173.16,3,1,1,311,Need Attention
15567.0,19,7,186.01,3,1,1,311,Need Attention
15568.0,3,53,758.29,4,3,3,433,Potential Loyalists
15569.0,104,31,1375.71,2,2,3,223,Hibernating
15570.0,7,319,4148.82,4,4,4,444,Champions
15571.0,12,57,650.4300000000001,4,3,2,432,Potential Loyalists
15572.0,5,212,2533.42,4,4,4,444,Champions
15573.0,32,97,591.1899999999999,3,3,2,332,Need Attention
15574.0,178,152,675.64,1,4,3,143,At Risk
15576.0,38,43,921.37,3,3,3,333,Promising
15577.0,151,39,258.88,1,2,1,121,Lost
15578.0,162,13,127.1,1,1,1,111,Lost
15579.0,69,48,327.6,2,3,2,232,At Risk
15581.0,121,146,3675.77,2,4,4,244,At Risk
15582.0,25,44,682.9100000000001,3,3,3,333,Promising
15584.0,24,122,720.86,3,4,3,343,Loyal Customers
15585.0,177,31,455.3,1,2,2,122,Lost
15587.0,50,9,913.6800000000001,3,1,3,313,Promising
15589.0,256,29,478.53000000000003,1,2,2,122,Lost
15592.0,47,24,388.58,3,2,2,322,Need Attention
15593.0,71,5,199.8,2,1,1,211,Lost
15594.0,16,103,1771.78,4,4,4,444,Champions
15596.0,101,77,1406.59,2,3,3,233,At Risk
15597.0,35,22,324.57,3,2,2,322,Need Attention
15598.0,53,14,240.68,2,1,1,211,Lost
15599.0,27,52,761.74,3,3,3,333,Promising
15601.0,11,410,6776.56,4,4,4,444,Champions
15602.0,8,46,1297.8700000000001,4,3,3,433,Potential Loyalists
15603.0,79,2,48.480000000000004,2,1,1,211,Lost
15604.0,52,17,216.39,2,2,1,221,Lost
15605.0,36,67,1198.23,3,3,3,333,Promising
15606.0,61,77,2920.16,2,3,4,234,At Risk
15607.0,337,13,104.76,1,1,1,111,Lost
15608.0,28,60,1093.68,3,3,3,333,Promising
15609.0,184,16,298.48,1,1,1,111,Lost
15610.0,52,6,112.46000000000001,2,1,1,211,Lost
15611.0,10,43,1591.45,4,3,3,433,Potential Loyalists
15612.0,36,6,195.15,3,1,1,311,Need Attention
15615.0,10,423,10399.74,4,4,4,444,Champions
15618.0,33,45,776.851,3,3,3,333,Promising
15619.0,11,3,336.40000000000003,4,1,2,412,New Customers
15620.0,57,100,1553.18,2,4,3,243,At Risk
15621.0,4,16,1293.03,4,1,3,413,New Customers
15622.0,43,185,3709.56,3,4,4,344,Loyal Customers
15623.0,141,19,301.03,2,2,1,221,Lost
15624.0,117,34,588.13,2,2,2,222,Lost
15625.0,104,64,1534.26,2,3,3,233,At Risk
15626.0,75,49,675.8,2,3,3,233,At Risk
15628.0,5,155,2870.2400000000002,4,4,4,444,Champions
15630.0,45,60,1186.35,3,3,3,333,Promising
15632.0,16,167,3285.31,4,4,4,444,Champions
15634.0,17,15,243.55,4,1,1,411,New Customers
15636.0,90,25,724.76,2,2,3,223,Hibernating
15637.0,53,15,223.36,2,1,1,211,Lost
15639.0,134,25,425.32,2,2,2,222,Lost
15640.0,4,476,12416.11,4,4,4,444,Champions
15641.0,105,119,1887.2,2,4,4,244,At Risk
15643.0,192,33,664.0,1,2,2,122,Lost
15644.0,166,232,803.54,1,4,3,143,At Risk
15645.0,19,52,612.01,3,3,2,332,Need Attention
15646.0,158,35,447.64000000000004,1,2,2,122,Lost
15648.0,204,24,639.5,1,2,2,122,Lost
15649.0,336,2,816.0,1,1,3,113,Hibernating
15651.0,37,32,646.3,3,2,2,322,Need Attention
15652.0,91,21,337.74,2,2,2,222,Lost
15653.0,93,6,877.4399999999999,2,1,3,213,Hibernating
15654.0,9,21,922.53,4,2,3,423,Potential Loyalists
15655.0,243,34,560.67,1,2,2,122,Lost
15656.0,45,47,748.5,3,3,3,333,Promising
15657.0,23,1,30.0,3,1,1,311,Need Attention
15658.0,190,48,1024.1000000000001,1,3,3,133,At Risk
15659.0,44,11,306.45,3,1,1,311,Need Attention
15660.0,25,90,1600.86,3,3,3,333,Promising
15661.0,317,5,309.8,1,1,2,112,Lost
15663.0,106,9,138.14,2,1,1,211,Lost
15664.0,51,17,386.43,3,2,2,322,Need Attention
15665.0,168,115,2222.21,1,4,4,144,At Risk
15667.0,40,13,301.32,3,1,1,311,Need Attention
15668.0,218,1,76.32000000000001,1,1,1,111,Lost
15669.0,40,33,684.34,3,2,3,323,Promising
15670.0,297,12,173.05,1,1,1,111,Lost
15671.0,19,78,2657.13,3,3,4,334,Promising
15673.0,88,138,2726.23,2,4,4,244,At Risk
15674.0,73,114,2446.6,2,4,4,244,At Risk
15675.0,81,21,323.69,2,2,2,222,Lost
15676.0,19,202,3435.76,3,4,4,344,Loyal Customers
15677.0,49,33,657.23,3,2,2,322,Need Attention
15678.0,53,12,352.7,2,1,2,212,Lost
15679.0,24,110,781.28,3,4,3,343,Loyal Customers
15680.0,9,78,1333.68,4,3,3,433,Potential Loyalists
15681.0,25,53,1426.16,3,3,3,333,Promising
15683.0,117,10,193.75,2,1,1,211,Lost
15687.0,9,166,2993.1,4,4,4,444,Champions
15689.0,120,9,254.1,2,1,1,211,Lost
15690.0,4,19,239.76,4,2,1,421,Potential Loyalists
15691.0,252,2,136.8,1,1,1,111,Lost
15692.0,28,12,191.04,3,1,1,311,Need Attention
15694.0,1,78,6479.4,4,3,4,434,Potential Loyalists
15695.0,267,22,409.98,1,2,2,122,Lost
15696.0,33,168,2711.11,3,4,4,344,Loyal Customers
15699.0,18,18,309.65,4,2,2,422,Potential Loyalists
15700.0,172,86,696.68,1,3,3,133,At Risk
15701.0,2,230,1529.0,4,4,3,443,Loyal Customers
15703.0,265,5,211.5,1,1,1,111,Lost
15704.0,140,117,2293.62,2,4,4,244,At Risk
15705.0,201,6,143.1,1,1,1,111,Lost
15706.0,64,55,1060.56,2,3,3,233,At Risk
15707.0,35,205,916.98,3,4,3,343,Loyal Customers
15708.0,41,273,3235.25,3,4,4,344,Loyal Customers
15709.0,284,6,133.25,1,1,1,111,Lost
15712.0,9,53,1072.3600000000001,4,3,3,433,Potential Loyalists
15713.0,143,19,356.7,1,2,2,122,Lost
15714.0,12,34,330.03000000000003,4,2,2,422,Potential Loyalists
15716.0,146,117,1101.1100000000001,1,4,3,143,At Risk
15717.0,234,7,150.3,1,1,1,111,Lost
15719.0,33,931,5030.07,3,4,4,344,Loyal Customers
15720.0,24,128,598.73,3,4,2,342,Loyal Customers
15721.0,12,84,471.40000000000003,4,3,2,432,Potential Loyalists
15722.0,36,67,2211.21,3,3,4,334,Promising
15723.0,365,38,190.7,1,2,1,121,Lost
15724.0,201,11,218.25,1,1,1,111,Lost
15725.0,15,32,415.25,4,2,2,422,Potential Loyalists
15727.0,17,301,5159.06,4,4,4,444,Champions
15729.0,213,5,85.0,1,1,1,111,Lost
15730.0,66,70,1120.88,2,3,3,233,At Risk
15732.0,212,14,294.12,1,1,1,111,Lost
15733.0,283,10,162.3,1,1,1,111,Lost
15734.0,115,26,1339.45,2,2,3,223,Hibernating
15737.0,15,71,1188.1200000000001,4,3,3,433,Potential Loyalists
15738.0,19,173,4812.42,3,4,4,344,Loyal Customers
15739.0,66,8,449.12,2,1,2,212,Lost
15740.0,49,9,154.88,3,1,1,311,Need Attention
15743.0,16,86,775.96,4,3,3,433,Potential Loyalists
15744.0,78,3,34.8,2,1,1,211,Lost
15745.0,19,62,1094.59,3,3,3,333,Promising
15746.0,134,28,196.88,2,2,1,221,Lost
15747.0,13,90,946.64,4,3,3,433,Potential Loyalists
15748.0,40,20,144.36,3,2,1,321,Need Attention
15749.0,235,10,44534.3,1,1,4,114,Can't Lose Them
15750.0,3,291,2463.05,4,4,4,444,Champions
15752.0,40,405,2626.6,3,4,4,344,Loyal Customers
15753.0,305,1,79.2,1,1,1,111,Lost
15754.0,51,28,458.57,3,2,2,322,Need Attention
15755.0,10,141,2364.25,4,4,4,444,Champions
15756.0,61,191,528.01,2,4,2,242,At Risk
15757.0,66,45,714.42,2,3,3,233,At Risk
15758.0,25,9,205.25,3,1,1,311,Need Attention
15759.0,218,7,253.04,1,1,1,111,Lost
15762.0,65,37,583.75,2,2,2,222,Lost
15763.0,32,61,1086.92,3,3,3,333,Promising
15764.0,88,180,3279.97,2,4,4,244,At Risk
15766.0,64,11,315.06,2,1,2,212,Lost
15768.0,116,27,621.8299999999999,2,2,2,222,Lost
15769.0,7,130,56252.72,4,4,4,444,Champions
15773.0,6,10,635.6800000000001,4,1,2,412,New Customers
15774.0,69,25,270.8,2,2,1,221,Lost
15775.0,245,7,104.9,1,1,1,111,Lost
15776.0,133,18,241.62,2,2,1,221,Lost
15777.0,241,21,1047.11,1,2,3,123,Hibernating
15780.0,184,29,475.28000000000003,1,2,2,122,Lost
15781.0,25,20,345.46,3,2,2,322,Need Attention
15782.0,10,43,2614.7400000000002,4,3,4,434,Potential Loyalists
15783.0,11,14,246.3,4,1,1,411,New Customers
15785.0,33,83,2328.9700000000003,3,3,4,334,Promising
15786.0,46,266,4919.0,3,4,4,344,Loyal Customers
15787.0,26,200,933.26,3,4,3,343,Loyal Customers
15789.0,358,25,351.3,1,2,2,122,Lost
15790.0,10,34,218.75,4,2,1,421,Potential Loyalists
15791.0,44,75,1612.69,3,3,3,333,Promising
15793.0,15,12,965.61,4,1,3,413,New Customers
15795.0,150,42,610.01,1,3,2,132,At Risk
15796.0,1,132,2708.61,4,4,4,444,Champions
15797.0,113,8,2207.4,2,1,4,214,Can't Lose Them
15799.0,76,98,884.14,2,3,3,233,At Risk
15800.0,107,117,696.89,2,4,3,243,At Risk
15801.0,46,64,1063.95,3,3,3,333,Promising
15802.0,143,1,451.42,1,1,2,112,Lost
15803.0,51,8,415.82000000000005,3,1,2,312,Need Attention
15804.0,1,262,4206.39,4,4,4,444,Champions
15805.0,23,299,5488.18,3,4,4,344,Loyal Customers
15806.0,46,31,784.58,3,2,3,323,Promising
15807.0,50,48,903.9,3,3,3,333,Promising
15808.0,306,195,3651.27,1,4,4,144,At Risk
15809.0,36,35,515.77,3,2,2,322,Need Attention
15810.0,79,89,1391.98,2,3,3,233,At Risk
15811.0,22,133,2218.62,3,4,4,344,Loyal Customers
15812.0,107,41,1801.14,2,3,4,234,At Risk
15813.0,208,40,1303.9099999999999,1,2,3,123,Hibernating
15814.0,17,72,1945.33,4,3,4,434,Potential Loyalists
15815.0,64,49,2100.6,2,3,4,234,At Risk
15819.0,49,123,1905.45,3,4,4,344,Loyal Customers
15820.0,320,17,206.98,1,2,1,121,Lost
15821.0,44,62,570.96,3,3,2,332,Need Attention
15822.0,3,33,885.47,4,2,3,423,Potential Loyalists
15823.0,372,1,15.0,1,1,1,111,Lost
15825.0,172,20,532.94,1,2,2,122,Lost
15826.0,56,68,1654.31,2,3,3,233,At Risk
15827.0,73,115,1836.0900000000001,2,4,4,244,At Risk
15829.0,99,51,636.14,2,3,2,232,At Risk
15830.0,38,39,576.0,3,2,2,322,Need Attention
15831.0,58,66,794.64,2,3,3,233,At Risk
15832.0,254,54,836.79,1,3,3,133,At Risk
15834.0,70,269,2225.15,2,4,4,244,At Risk
15835.0,44,50,954.09,3,3,3,333,Promising
15836.0,50,10,137.37,3,1,1,311,Need Attention
15837.0,65,24,391.98,2,2,2,222,Lost
15838.0,11,167,33643.08,4,4,4,444,Champions
15839.0,33,62,1048.49,3,3,3,333,Promising
15840.0,59,27,355.56,2,2,2,222,Lost
15841.0,73,47,1224.06,2,3,3,233,At Risk
15843.0,304,8,118.95000000000002,1,1,1,111,Lost
15844.0,46,11,130.73999999999998,3,1,1,311,Need Attention
15845.0,18,138,3711.77,4,4,4,444,Champions
15847.0,38,22,389.27,3,2,2,322,Need Attention
15850.0,19,93,234.88,3,3,1,331,Need Attention
15852.0,187,22,160.71,1,2,1,121,Lost
15853.0,52,30,110.8,2,2,1,221,Lost
15854.0,4,138,2969.12,4,4,4,444,Champions
15855.0,137,80,712.24,2,3,3,233,At Risk
15856.0,4,628,16143.64,4,4,4,444,Champions
15857.0,19,14,297.0,3,1,1,311,Need Attention
15858.0,16,188,1427.57,4,4,3,443,Loyal Customers
15860.0,41,139,965.16,3,4,3,343,Loyal Customers
15861.0,12,540,3146.92,4,4,4,444,Champions
15862.0,8,147,832.88,4,4,3,443,Loyal Customers
15863.0,26,18,68.84,3,2,1,321,Need Attention
15864.0,22,20,1936.3200000000002,3,2,4,324,Promising
15865.0,41,40,895.13,3,2,3,323,Promising
15866.0,101,43,211.89,2,3,1,231,At Risk
15867.0,5,459,3810.14,4,4,4,444,Champions
15869.0,277,15,149.64,1,1,1,111,Lost
15870.0,33,74,351.44,3,3,2,332,Need Attention
15872.0,15,108,316.25,4,4,2,442,Loyal Customers
15874.0,64,120,4405.88,2,4,4,244,At Risk
15877.0,2,126,490.33,4,4,2,442,Loyal Customers
15880.0,369,96,329.03000000000003,1,3,2,132,At Risk
15881.0,312,29,501.39000000000004,1,2,2,122,Lost
15882.0,199,23,516.36,1,2,2,122,Lost
15883.0,2,49,396.48,4,3,2,432,Potential Loyalists
15885.0,93,18,379.35,2,2,2,222,Lost
15886.0,60,12,181.09,2,1,1,211,Lost
15888.0,81,12,168.31,2,1,1,211,Lost
15889.0,157,85,420.07,1,3,2,132,At Risk
15891.0,227,60,511.68,1,3,2,132,At Risk
15894.0,253,37,258.25,1,2,1,121,Lost
15895.0,150,11,179.17,1,1,1,111,Lost
15897.0,194,22,208.59,1,2,1,121,Lost
15898.0,1,84,1383.83,4,3,3,433,Potential Loyalists
15899.0,369,4,56.25,1,1,1,111,Lost
15900.0,24,47,337.28,3,3,2,332,Need Attention
15901.0,17,111,351.73,4,4,2,442,Loyal Customers
15903.0,10,74,5126.76,4,3,4,434,Potential Loyalists
15904.0,8,30,164.68,4,2,1,421,Potential Loyalists
15906.0,20,150,1567.69,3,4,3,343,Loyal Customers
15907.0,4,226,882.72,4,4,3,443,Loyal Customers
15909.0,174,7,191.94,1,1,1,111,Lost
15910.0,1,266,1228.88,4,4,3,443,Loyal Customers
15912.0,178,19,264.62,1,2,1,121,Lost
15916.0,16,151,1502.8600000000001,4,4,3,443,Loyal Customers
15917.0,248,12,123.1,1,1,1,111,Lost
15918.0,191,40,334.23,1,2,2,122,Lost
15919.0,20,122,525.69,3,4,2,342,Loyal Customers
15920.0,154,60,167.5,1,3,1,131,At Risk
15921.0,173,24,323.03000000000003,1,2,2,122,Lost
15922.0,373,11,369.5,1,1,2,112,Lost
15923.0,373,21,127.08,1,2,1,121,Lost
15925.0,194,12,207.15,1,1,1,111,Lost
15930.0,67,21,426.63,2,2,2,222,Lost
15932.0,4,115,2495.87,4,4,4,444,Champions
15933.0,21,74,1107.46,3,3,3,333,Promising
15935.0,239,12,416.86,1,1,2,112,Lost
15937.0,64,7,145.35,2,1,1,211,Lost
15938.0,112,18,404.58,2,2,2,222,Lost
15939.0,90,76,6115.01,2,3,4,234,At Risk
15940.0,311,1,35.8,1,1,1,111,Lost
15942.0,134,14,337.44,2,1,2,212,Lost
15944.0,277,6,325.1,1,1,2,112,Lost
15945.0,365,2,181.0,1,1,1,111,Lost
15947.0,83,29,1708.24,2,2,4,224,Can't Lose Them
15948.0,8,60,955.24,4,3,3,433,Potential Loyalists
15949.0,17,19,364.72,4,2,2,422,Potential Loyalists
15950.0,32,97,1744.71,3,3,4,334,Promising
15951.0,9,41,708.22,4,3,3,433,Potential Loyalists
15952.0,34,84,781.91,3,3,3,333,Promising
15953.0,15,97,1657.28,4,3,3,433,Potential Loyalists
15955.0,24,183,4416.26,3,4,4,344,Loyal Customers
15957.0,32,42,428.89,3,3,2,332,Need Attention
15958.0,74,7,104.35,2,1,1,211,Lost
15963.0,20,28,470.76,3,2,2,322,Need Attention
15965.0,17,111,808.87,4,4,3,443,Loyal Customers
15967.0,23,80,397.68,3,3,2,332,Need Attention
15969.0,3,20,666.1,4,2,2,422,Potential Loyalists
15970.0,304,11,314.1,1,1,2,112,Lost
15971.0,18,35,4199.85,4,2,4,424,Potential Loyalists
15973.0,367,4,307.82000000000005,1,1,2,112,Lost
15974.0,39,176,3442.15,3,4,4,344,Loyal Customers
15975.0,84,24,371.01,2,2,2,222,Lost
15976.0,165,96,427.64,1,3,2,132,At Risk
15977.0,17,65,1054.73,4,3,3,433,Potential Loyalists
15978.0,77,49,1098.78,2,3,3,233,At Risk
15980.0,89,43,2398.86,2,3,4,234,At Risk
15981.0,25,97,3408.48,3,3,4,334,Promising
15983.0,22,112,1465.12,3,4,3,343,Loyal Customers
15984.0,3,258,2780.63,4,4,4,444,Champions
15985.0,123,37,1142.42,2,2,3,223,Hibernating
15986.0,30,14,168.12,3,1,1,311,Need Attention
15987.0,12,128,1432.77,4,4,3,443,Loyal Customers
15988.0,19,26,156.78,3,2,1,321,Need Attention
15990.0,44,52,792.11,3,3,3,333,Promising
15992.0,4,3,41.989999999999995,4,1,1,411,New Customers
15993.0,9,543,2777.67,4,4,4,444,Champions
15994.0,55,32,414.27,2,2,2,222,Lost
15996.0,88,127,1032.58,2,4,3,243,At Risk
15998.0,37,504,3080.22,3,4,4,344,Loyal Customers
16000.0,3,9,12393.7,4,1,4,414,New Customers
16003.0,30,103,2735.37,3,4,4,344,Loyal Customers
16005.0,12,201,578.71,4,4,2,442,Loyal Customers
16006.0,211,8,101.4,1,1,1,111,Lost
16007.0,48,381,1693.81,3,4,4,344,Loyal Customers
16008.0,24,33,478.78,3,2,2,322,Need Attention
16009.0,22,82,972.11,3,3,3,333,Promising
16010.0,246,79,392.4,1,3,2,132,At Risk
16011.0,8,210,3352.96,4,4,4,444,Champions
16012.0,35,94,1415.29,3,3,3,333,Promising
16013.0,4,139,37130.6,4,4,4,444,Champions
16014.0,38,138,646.83,3,4,2,342,Loyal Customers
16015.0,4,181,704.55,4,4,3,443,Loyal Customers
16016.0,3,224,1465.51,4,4,3,443,Loyal Customers
16017.0,47,32,211.88,3,2,1,321,Need Attention
16018.0,39,28,408.90000000000003,3,2,2,322,Need Attention
16019.0,47,160,3786.2400000000002,3,4,4,344,Loyal Customers
16020.0,17,46,851.01,4,3,3,433,Potential Loyalists
16022.0,260,71,602.63,1,3,2,132,At Risk
16023.0,46,101,719.81,3,4,3,343,Loyal Customers
16024.0,12,63,251.03,4,3,1,431,Potential Loyalists
16025.0,30,28,439.65999999999997,3,2,2,322,Need Attention
16026.0,43,32,236.09,3,2,1,321,Need Attention
16027.0,92,16,934.62,2,1,3,213,Hibernating
16029.0,39,241,80850.84,3,4,4,344,Loyal Customers
16030.0,310,29,331.24,1,2,2,122,Lost
16031.0,92,98,547.9,2,3,2,232,At Risk
16033.0,6,1128,8778.82,4,4,4,444,Champions
16034.0,196,22,437.7,1,2,2,122,Lost
16036.0,87,55,758.92,2,3,3,233,At Risk
16037.0,270,39,855.02,1,2,3,123,Hibernating
16038.0,8,26,471.78000000000003,4,2,2,422,Potential Loyalists
16040.0,65,65,1313.55,2,3,3,233,At Risk
16041.0,31,6,3166.4,3,1,4,314,Promising
16042.0,22,70,1177.47,3,3,3,333,Promising
16043.0,38,39,773.99,3,2,3,323,Promising
